osmid,geometry,created_by,element_type,crossing,highway,amenity,postal_code,ref,dispensing,healthcare,denomination,name,religion,recycling:cans,recycling:cardboard,recycling:clothes,recycling:glass_bottles,recycling:paper,recycling:plastic_bottles,recycling:plastic_packaging,recycling_type,post_box:type,royal_cypher,collection_times,operator,note,post_box:apertures,post_box:design,ferry,public_transport,access,parking,crossing_ref,atm,brand,brand:wikidata,brand:wikipedia,name:ja,opening_hours,barrier,source,official_name,changing_table,fee,wheelchair,toilets:wheelchair,addr:housename,addr:postcode,internet_access,microbrewery,website,capacity,covered,bicycle_parking,traffic_calming,cuisine,takeaway,entrance,phone,ref:navads,addr:city,addr:street,email,addr:housenumber,short_name,alt_name,disused,ref:pol_id,source:addr,source:opening_hours,diet:vegan,food,outdoor_seating,diet:gluten_free,diet:vegetarian,reservation,wikidata,location,tourism,is_in,shop,addr:country,source:location,layer,internet_access:fee,recycling:glass,office,uk_postcode_centroid,odbl,lit,fixme,type,source:collection_times,contact:email,contact:phone,fuel:GTL_diesel,fuel:diesel,fuel:octane_95,fuel:octane_98,payment:account_cards,payment:cash,payment:debit_cards,payment:mastercard,payment:visa,capacity:disabled,spaces,description,real_ale,delivery,fax,smoking,name:en,name:gd,contact:website,internet_access:ssid,wikipedia,payment:credit_cards,level,male,fuel:gasoline,toilets,accommodation,emergency,healthcare:speciality,building,fhrs:id,backrest,leisure,payment:bitcoin,drive_through,url,booth,ref:duplicates,foot,bicycle,old_name,bottle,incoming,designation,wifi,shelter_type,wheelchair:description,facebook,recycling:cartons,recycling:magazines,recycling:newspaper,recycling:paper_packaging,charge,recycling:plastic,theatre:genre,lgbtq,vending,cash_in,payment:cards,payment:contactless,source:addr:postcode,payment:coins,payment:notes,addr:door,addr:floor,colour,material,seats,display,status,supervised,addr:state,telephone,motorcar,currency:GBP,sport,FIXME,mapillary,service:bicycle:rental,service:bicycle:repair,service:bicycle:retail,roof:height,recycling:batteries,recycling:electrical_appliances,recycling:green_waste,recycling:small_appliances,recycling:waste,recycling:wood,source:postcode,amenity_1,natural,SocEntMap,Social_Enterprise_Category,twitter,studio,social_facility:for,date,man_made,monitoring:bicycle,start_date,support,thermometer,visibility,brewery,horse,motor_vehicle,dogs,recycling:shoes,attribution,contact:twitter,restaurant,maxstay,service:bicycle:pump,car,socket:type2:output,indoor,branch,craft,social_facility,changing_table:count,female,payment:telephone_cards,recycling:organic,service:bicycle:tools,bin,country,diplomatic,recycling:scrap_metal,cyclestreets_id,name:de,door,waste,name:es,contact:facebook,parcel_receiving,parcel_sending,recycling:plastic_bags,bollard,service_times,maxheight,recycling:food,artwork_type,faces,nodes,area,bus,change_machine,loc_name,common_good_land,name:sco,building_1,building_2,operator:type,height,roof:shape,addr:suburb,ref:seedcode,name:af,name:it,name:ko,name:lt,name:ru,name:uk,theatre:type,landuse,addr:district,history,building:levels,surface,park_ride,capacity:parent,addr:place,heritage,source:capacity,place_of_worship,capacity:women,listed_status,old_railway_operator,beer_garden,building:colour,building:material,roof:colour,roof:material,fuel:unleaded,source:name,int_name,source:outline,fence_type,name:etymology:wikidata,service,smoothness,caravan,source:building,roof:levels,fuel:octane_100,denomination_1,fuel:lpg,ref:seed,source:geometry,fee:amount,not:addr:postcode,construction:amenity,compressed_air,construction,noname,self_service,ways
316250878,POINT (-4.292317435162206 55.82802879536298),,way,,,dentist,,,,dentist,,Shawlands Dental Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bing;local knowledge,,,,,,,G41 3RQ,,,,,,,,,,,,,Glasgow,Pollokshaws Road,,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3223601939, 6787848613, 6787848615, 6787848614, 6787848612, 3223601937, 6787848610, 6787848611, 3223601947, 6787848616, 6787848622, 6787848623, 6787848617, 6787848618, 6787848620, 6787848621, 6787848619, 3223601951, 3223601939]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781562,POINT (-4.27991298193609 55.85557321464367),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229628965, 3229628357, 3229628353, 3229628334, 3229628345, 3229628337, 3229628349, 3229628974, 3229628964, 3229628977, 3229628965]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781563,POINT (-4.281561386357729 55.85585847885448),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229629024, 3229629009, 3229629010, 3229628995, 3229629003, 3229629013, 3229629018, 3229629026, 3229629022, 3229629036, 3229629024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781564,POINT (-4.280449913457899 55.85567138730628),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229628986, 3229628971, 3229628976, 3229628355, 3229628961, 3229628967, 3229628969, 3229628983, 3229628982, 3229628993, 3229628986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781565,POINT (-4.280989862566408 55.85576941254909),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229628975, 3229628985, 3229628980, 3229628990, 3229629017, 3229629006, 1473200062, 3229629019, 3229629011, 3229629004, 3229628999, 3229628975]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781566,POINT (-4.277546607558858 55.8646530490873),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229629101, 3229629098, 3229629090, 3229629089, 3229629100, 3229629101]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781567,POINT (-4.282631500237107 55.85607177288041),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229629059, 3229629052, 3229629043, 3229629049, 1473199862, 3229629062, 3229629059]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781568,POINT (-4.282045537612662 55.85594989568586),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229629041, 3229629046, 3229629053, 3229629025, 3229629016, 3229629023, 3229629014, 3229629041]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781569,POINT (-4.279386634109345 55.85549985641023),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229628348, 3229628332, 3229628335, 3229628319, 3229628329, 3229628344, 3229628346, 3229628354, 3229628348]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316781570,POINT (-4.277398520996894 55.85529228243132),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3229628318, 3229628310, 3229628295, 3229628301, 1473199844, 3229628293, 3229628296, 3229628304, 3229628318]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317034740,POINT (-4.342089930752557 55.86050139579504),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3232590985, 3232590983, 3232589743, 3232589758, 3232590985]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317034743,POINT (-4.34309403354127 55.86010015282228),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3232590989, 3232589750, 3232590963, 3232589678, 3232589672, 3232590986, 3232590989]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317174796,POINT (-4.312527050000002 55.88758035),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3234143772, 3234143762, 3234143778, 3234143789, 3234143772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317174829,POINT (-4.313780227294731 55.8880565944048),,way,,,school,,,,,,Kelvindale Primary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1476587004, 1476586912, 2139186662, 2139186672, 2139186746, 2139186668, 2139186633, 2139186625, 1476586910, 1476587004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324101843,POINT (-4.32446194752603 55.8911631768453),,way,,,place_of_worship,,,,,protestant,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3308538567, 3308538562, 3308538452, 3308538454, 3308538448, 3308538446, 3308538441, 3308538447, 3308538458, 3308538460, 3308538567]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324101858,POINT (-4.322055600000001 55.8896975),,way,,,place_of_worship,,,,,baptist,Reformed Baptist Church Anniesland,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11oo and 1900 Sunday,,,,,"[2933999208, 3308538365, 3308538368, 3308538375, 2933999208]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324275703,POINT (-4.323110058298794 55.8947292199127),,way,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shell,,,,,,,,,,,,,G13 1EQ,,,,,,,,,,,+44 141 954 7751,NVDS353_10019479,,Bearsden Road,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3310065190, 3310065201, 3310065202, 3310065213, 3310065212, 3310065222, 3310065225, 3310065216, 3310065214, 3310065204, 3310065207, 3310065194, 3310065190]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325815754,POINT (-4.262243904502562 55.86939850683393),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324271627, 5739603848, 5739603849, 5739603856, 5739603855, 5739603850, 5739603847, 3324271585, 5739603846, 3324271571, 3324271633, 3324271637, 3324271627]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325815755,POINT (-4.260536109608905 55.86930891594055),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324271253, 3324271598, 3324271611, 3324271605, 3324271613, 3324271616, 3324271587, 3324271253]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325815757,POINT (-4.264047835621094 55.86934616934263),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324271564, 3324271581, 3324271591, 3324271603, 3324271614, 3324271628, 3324271631, 3324271578, 3324271574, 3324271564]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325815762,POINT (-4.2623786 55.86881),,way,,,veterinary,,,,,,Glasgow PDSA Pet Hospital,,,,,,,,,,,,,PDSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shamrock Street,,1,,,,,,,,,,,,,Q7165541,,,,,,,,,,,,,,,,,,+44 141 332 6944,,,,,,,,,,,,,,,,,,,https://www.pdsa.org.uk,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324271230, 3324271214, 3324271210, 3324271227, 3324271230]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325875874,POINT (-4.27931715 55.8829726),,way,,,fuel,,,,,,Esso,,,,,,,,,,,,,,,,,,,,,,,Esso,Q867662,en:Esso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324982077, 3324982079, 3324982076, 3324982073, 3324982077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325875879,POINT (-4.279364973359579 55.88235465198017),,way,,,pub,,,,,,The Botany,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 10:00-23:00,,,,,,,,,G20 7TL,,,https://www.botanyglasgow.co.uk/,,,,,,,,+44 141 946 3131,,Glasgow,Maryhill Road,info@botanyglasgow.co.uk,795,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324982072, 3324982070, 3324982069, 3324982071, 3324982072]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325875888,POINT (-4.2795828 55.88346280000001),,way,,,car_wash,,,,,,Jet Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324982090, 3324982088, 3324982089, 3324982092, 3324982090]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325875890,POINT (-4.277796357527219 55.88183267006112),,way,,,car_wash,,,,,,Quick Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 08:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3324981948, 3324981942, 6580463553, 3324981946, 3324981949, 3324981951, 3324981954, 6580463551, 6580463552, 3324981948]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334239146,POINT (-4.129286565588255 55.86867603622169),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3413403079, 3413403090, 3413403074, 3413403062, 3413403060, 3413403059, 3413403068, 3413403056, 3413403072, 3413403080, 3413403085, 3413403067, 3413403065, 3413403063, 3413403058, 3413403057, 3413403081, 3413403086, 3413403075, 3413403084, 3413403089, 3413403079]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335214944,POINT (-4.25345655579448 55.90155979810046),,way,,,school,,,,,,Milton Bank School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3423350000, 3423350039, 3396450512, 3396450550, 3423350134, 3423350135, 3423350123, 3423350077, 3423350051, 3423350046, 3423350031, 3423350014, 3423350000]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337810075,POINT (-4.267457380300372 55.86404987797662),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3448683698, 3448683699, 3448683695, 3448683697, 3448683696, 3448683694, 3448683700, 3448683701, 3448683698]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339726750,POINT (-4.267662281828377 55.86325846583253),,way,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3469334518, 3469334519, 3469334521, 3469334524, 3469334522, 3469334523, 3469334518]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342264539,POINT (-4.273433448861226 55.86908133376406),,way,,,fast_food,,,,,,Crepe Coissant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crepes,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3492877985, 3492877986, 3492877987, 3492877988, 3492877985]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343090705,POINT (-4.262883077074829 55.86282791826724),,way,,,bank,,,,,,,,,,,,,,,,,,,NatWest,,,,,,,,,,,,,,,,bing;survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3500049859, 6635892936, 3500049857, 3500049861, 3500049859]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
